,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
887,2071.0,OH,3480.0,94.0,4,2336.0,32047,9.0,791.0,2005
888,2887.0,OO,4302.0,781.0,4,649.0,42789,16.0,180.0,2005
889,103.0,TZ,219.0,83.0,4,295.0,3616,1.0,4.0,2005
890,2221.0,UA,4357.0,2108.0,4,3147.0,39119,0.0,153.0,2005
891,4108.0,US,5948.0,3402.0,4,4583.0,38419,0.0,177.0,2005
892,5673.0,WN,12933.0,8293.0,4,4966.0,84517,99.0,251.0,2005
893,1427.0,XE,3437.0,1847.0,4,4456.0,32747,27.0,322.0,2005
894,3101.0,AA,7774.0,3993.0,5,5490.0,57228,15.0,1337.0,2005
895,3287.0,AS,4707.0,2454.0,5,2817.0,12796,38.0,26.0,2005
896,754.0,B6,1202.0,860.0,5,1178.0,8899,25.0,22.0,2005
897,1195.0,CO,2618.0,886.0,5,3127.0,24808,37.0,232.0,2005
898,927.0,DH,1859.0,1300.0,5,1867.0,12666,20.0,73.0,2005
899,2836.0,DL,5776.0,2698.0,5,5718.0,59031,4.0,280.0,2005
900,2489.0,EV,4475.0,743.0,5,2758.0,26209,3.0,780.0,2005
901,595.0,F9,960.0,542.0,5,575.0,6269,0.0,50.0,2005
902,829.0,FL,3060.0,1386.0,5,1765.0,16603,0.0,27.0,2005
903,139.0,HA,97.0,26.0,5,4.0,4019,1.0,0.0,2005
904,1285.0,HP,1922.0,956.0,5,1374.0,16953,23.0,32.0,2005
905,3144.0,MQ,6604.0,4111.0,5,4970.0,45943,7.0,632.0,2005
906,3170.0,NW,4042.0,1453.0,5,4412.0,42514,15.0,541.0,2005
907,1500.0,OH,2956.0,53.0,5,2068.0,32582,8.0,885.0,2005
908,2798.0,OO,4264.0,630.0,5,956.0,43786,9.0,153.0,2005
909,77.0,TZ,228.0,81.0,5,287.0,3587,2.0,4.0,2005
910,3435.0,UA,6380.0,3504.0,5,4742.0,41045,0.0,201.0,2005
911,2916.0,US,4662.0,2554.0,5,3795.0,37994,0.0,262.0,2005
912,6492.0,WN,14130.0,8754.0,5,4643.0,87862,104.0,345.0,2005
913,1454.0,XE,3542.0,1945.0,5,4252.0,34008,50.0,247.0,2005
914,5368.0,AA,12447.0,7284.0,6,9633.0,57142,30.0,2082.0,2005
915,4531.0,AS,6100.0,3459.0,6,3593.0,13799,59.0,56.0,2005
916,1247.0,B6,2157.0,1591.0,6,2041.0,8906,27.0,83.0,2005
917,1609.0,CO,3935.0,1310.0,6,3948.0,25017,48.0,303.0,2005
918,1056.0,DH,2691.0,1934.0,6,2263.0,12031,20.0,73.0,2005
919,4571.0,DL,10519.0,5471.0,6,9968.0,56692,6.0,404.0,2005
920,3145.0,EV,6659.0,1216.0,6,4361.0,26344,18.0,1326.0,2005
921,705.0,F9,1195.0,724.0,6,796.0,6406,0.0,161.0,2005
922,1265.0,FL,5095.0,2497.0,6,3498.0,16547,0.0,43.0,2005
923,196.0,HA,188.0,79.0,6,9.0,4137,0.0,0.0,2005
924,1629.0,HP,2356.0,1149.0,6,1902.0,16726,20.0,54.0,2005
925,4168.0,MQ,8646.0,5290.0,6,6264.0,44866,2.0,501.0,2005
926,5964.0,NW,8005.0,3581.0,6,7848.0,42589,26.0,1549.0,2005
927,2162.0,OH,4440.0,73.0,6,2808.0,31591,7.0,1465.0,2005
928,3970.0,OO,6313.0,1109.0,6,1199.0,43287,19.0,407.0,2005
929,159.0,TZ,470.0,235.0,6,516.0,3688,7.0,5.0,2005
930,5562.0,UA,9827.0,5798.0,6,7245.0,40962,0.0,612.0,2005
931,5223.0,US,8173.0,5004.0,6,5958.0,36805,0.0,671.0,2005
932,8496.0,WN,19550.0,12761.0,6,6719.0,86593,190.0,938.0,2005
933,1932.0,XE,4973.0,2654.0,6,5022.0,35067,53.0,304.0,2005
934,6723.0,AA,16213.0,10049.0,7,11704.0,59726,34.0,3957.0,2005
935,3613.0,AS,4793.0,2580.0,7,2681.0,14317,70.0,38.0,2005
936,1855.0,B6,3056.0,2368.0,7,2673.0,9546,43.0,98.0,2005
937,2408.0,CO,6209.0,2722.0,7,5472.0,25851,71.0,877.0,2005
938,1209.0,DH,3097.0,2318.0,7,2625.0,12463,29.0,90.0,2005
939,6258.0,DL,14480.0,8119.0,7,12718.0,58284,17.0,908.0,2005
940,3609.0,EV,7859.0,1253.0,7,5433.0,26727,13.0,1872.0,2005
941,770.0,F9,1271.0,751.0,7,818.0,7119,1.0,76.0,2005
942,1288.0,FL,6280.0,3386.0,7,4374.0,17465,0.0,61.0,2005
943,121.0,HA,117.0,46.0,7,8.0,4400,2.0,1.0,2005
944,2312.0,HP,3231.0,1474.0,7,2228.0,17307,66.0,73.0,2005
945,4396.0,MQ,10233.0,6688.0,7,7520.0,45669,18.0,1490.0,2005
946,7146.0,NW,9655.0,4301.0,7,7776.0,44261,37.0,1677.0,2005
947,2771.0,OH,5843.0,151.0,7,3784.0,33290,13.0,1893.0,2005
948,4004.0,OO,5949.0,1071.0,7,843.0,44077,20.0,294.0,2005
949,197.0,TZ,635.0,315.0,7,620.0,3806,18.0,3.0,2005
950,5238.0,UA,9691.0,5349.0,7,6326.0,42173,1.0,440.0,2005
951,5986.0,US,9636.0,6034.0,7,6786.0,36707,0.0,836.0,2005
952,11195.0,WN,24178.0,16205.0,7,8070.0,88726,188.0,1368.0,2005
953,2868.0,XE,7670.0,4441.0,7,7435.0,36047,59.0,1076.0,2005
954,5270.0,AA,11860.0,7049.0,8,9251.0,58955,32.0,2586.0,2005
955,2898.0,AS,4030.0,2124.0,8,2301.0,14368,52.0,58.0,2005
956,1101.0,B6,1898.0,1394.0,8,1758.0,9585,41.0,75.0,2005
957,2061.0,CO,4715.0,1885.0,8,4303.0,25976,131.0,491.0,2005
958,824.0,DH,1718.0,1210.0,8,1536.0,12343,25.0,35.0,2005
959,5303.0,DL,12645.0,6783.0,8,11086.0,58111,13.0,620.0,2005
960,3371.0,EV,8295.0,1359.0,8,5241.0,27117,7.0,1818.0,2005
961,549.0,F9,970.0,564.0,8,590.0,6937,5.0,64.0,2005
962,1159.0,FL,5529.0,2860.0,8,3731.0,17316,0.0,80.0,2005
963,85.0,HA,89.0,27.0,8,5.0,4382,2.0,2.0,2005
964,1705.0,HP,2398.0,1072.0,8,1869.0,17419,32.0,89.0,2005
965,4149.0,MQ,8742.0,5635.0,8,6734.0,46605,18.0,1099.0,2005
966,8451.0,NW,10294.0,4456.0,8,7649.0,42446,38.0,885.0,2005
967,2580.0,OH,5300.0,140.0,8,3491.0,34249,11.0,1640.0,2005
968,4121.0,OO,6262.0,1128.0,8,951.0,45063,41.0,231.0,2005
969,139.0,TZ,398.0,183.0,8,420.0,3793,7.0,5.0,2005
970,3571.0,UA,6543.0,3372.0,8,4382.0,42077,7.0,208.0,2005
971,3822.0,US,6152.0,3565.0,8,4490.0,36828,0.0,333.0,2005
972,9933.0,WN,21527.0,14066.0,8,7167.0,90569,142.0,948.0,2005
973,2765.0,XE,6491.0,3926.0,8,6789.0,36765,107.0,690.0,2005
974,3464.0,AA,7100.0,3655.0,9,6073.0,53453,17.0,922.0,2005
975,1707.0,AS,2503.0,1215.0,9,1472.0,13146,37.0,13.0,2005
976,413.0,B6,866.0,566.0,9,1056.0,8624,8.0,17.0,2005
977,1044.0,CO,2598.0,859.0,9,2842.0,22803,32.0,323.0,2005
978,380.0,DH,773.0,519.0,9,877.0,10093,20.0,14.0,2005
979,2481.0,DL,4494.0,2139.0,9,4909.0,49866,1.0,57.0,2005
980,2521.0,EV,4735.0,791.0,9,1998.0,25470,12.0,336.0,2005
981,278.0,F9,476.0,225.0,9,299.0,6568,3.0,20.0,2005
982,657.0,FL,2252.0,990.0,9,1559.0,15095,0.0,11.0,2005
983,120.0,HA,101.0,22.0,9,3.0,3957,1.0,3.0,2005
984,1122.0,HP,1780.0,703.0,9,1018.0,16211,16.0,18.0,2005
985,2966.0,MQ,6078.0,3670.0,9,5042.0,44408,12.0,462.0,2005
986,5255.0,NW,6409.0,2428.0,9,5960.0,37149,27.0,689.0,2005
987,1686.0,OH,3219.0,80.0,9,2138.0,31990,6.0,810.0,2005
988,3117.0,OO,4609.0,880.0,9,841.0,42785,28.0,198.0,2005
989,91.0,TZ,312.0,153.0,9,322.0,3296,2.0,2.0,2005
990,2563.0,UA,4935.0,2595.0,9,4164.0,39412,0.0,161.0,2005
991,1663.0,US,3048.0,1651.0,9,2710.0,32452,0.0,115.0,2005
992,6799.0,WN,14802.0,9382.0,9,5235.0,84591,90.0,301.0,2005
993,1699.0,XE,4017.0,2135.0,9,4238.0,32884,41.0,355.0,2005
994,3286.0,AA,6827.0,3392.0,10,5635.0,54507,16.0,885.0,2005
995,1382.0,AS,2108.0,1000.0,10,1484.0,13286,24.0,30.0,2005
996,793.0,B6,1622.0,1022.0,10,1524.0,9418,29.0,16.0,2005
997,1374.0,CO,3729.0,1315.0,10,4031.0,25015,38.0,377.0,2005
998,568.0,DH,1076.0,757.0,10,1150.0,9814,12.0,28.0,2005
999,2723.0,DL,6222.0,3220.0,10,6506.0,51441,9.0,188.0,2005
1000,2312.0,EV,5293.0,417.0,10,2953.0,26096,6.0,1095.0,2005
1001,419.0,F9,774.0,464.0,10,549.0,6750,0.0,122.0,2005
1002,926.0,FL,3717.0,1776.0,10,2775.0,16954,0.0,7.0,2005
1003,114.0,HA,101.0,30.0,10,0.0,4029,3.0,1.0,2005
1004,1269.0,HP,2085.0,941.0,10,1486.0,16688,12.0,39.0,2005
1005,2735.0,MQ,5728.0,3332.0,10,4385.0,45212,0.0,526.0,2005
1006,3722.0,NW,5245.0,1864.0,10,3912.0,35779,42.0,803.0,2005
1007,1944.0,OH,3889.0,65.0,10,2595.0,32929,9.0,971.0,2005
1008,3582.0,OO,5118.0,1057.0,10,696.0,44830,19.0,237.0,2005
1009,124.0,TZ,434.0,184.0,10,405.0,3441,4.0,2.0,2005
1010,2839.0,UA,5472.0,2630.0,10,4102.0,40830,0.0,188.0,2005
1011,2726.0,US,4722.0,2725.0,10,4108.0,32997,0.0,173.0,2005
1012,8849.0,WN,18923.0,12391.0,10,6867.0,87943,110.0,408.0,2005
1013,2128.0,XE,5168.0,2847.0,10,5421.0,34753,39.0,381.0,2005
1014,3771.0,AA,8324.0,4522.0,11,7603.0,53461,9.0,929.0,2005
1015,1734.0,AS,2510.0,1160.0,11,1784.0,12387,28.0,40.0,2005
1016,1173.0,B6,1985.0,1424.0,11,1904.0,10158,28.0,19.0,2005
1017,1501.0,CO,3586.0,1281.0,11,4014.0,24519,41.0,268.0,2005
1018,306.0,DH,569.0,364.0,11,722.0,6265,8.0,28.0,2005
1019,3381.0,DL,6819.0,3852.0,11,7809.0,47747,3.0,188.0,2005
1020,2451.0,EV,5240.0,380.0,11,3314.0,24839,7.0,823.0,2005
1021,513.0,F9,789.0,502.0,11,607.0,6373,0.0,26.0,2005
1022,909.0,FL,3611.0,1687.0,11,2315.0,17035,0.0,13.0,2005
1023,153.0,HA,123.0,51.0,11,4.0,3898,4.0,0.0,2005
1024,1311.0,HP,2084.0,839.0,11,1246.0,16039,24.0,40.0,2005
1025,3238.0,MQ,7118.0,4620.0,11,5968.0,43016,2.0,678.0,2005
1026,4763.0,NW,5987.0,2498.0,11,5954.0,35093,16.0,641.0,2005
1027,2845.0,OH,5049.0,115.0,11,3587.0,31477,5.0,1187.0,2005
1028,4322.0,OO,6253.0,1278.0,11,1217.0,43154,23.0,324.0,2005
1029,122.0,TZ,343.0,173.0,11,370.0,2831,5.0,0.0,2005
1030,2951.0,UA,5887.0,3013.0,11,4690.0,39686,0.0,232.0,2005
1031,2375.0,US,3693.0,2048.0,11,3609.0,30278,0.0,120.0,2005
1032,7652.0,WN,16106.0,9796.0,11,5276.0,84471,107.0,385.0,2005
1033,2200.0,XE,5222.0,2804.0,11,5268.0,33411,37.0,372.0,2005
1034,6702.0,AA,13656.0,7856.0,12,10907.0,54961,99.0,2269.0,2005
1035,2462.0,AS,3488.0,1715.0,12,2640.0,12905,60.0,77.0,2005
1036,2184.0,B6,3424.0,2472.0,12,2864.0,11183,65.0,42.0,2005
1037,2736.0,CO,5651.0,2446.0,12,5528.0,26352,210.0,487.0,2005
1038,490.0,DH,846.0,529.0,12,1033.0,6495,65.0,54.0,2005
1039,4685.0,DL,9316.0,5171.0,12,8444.0,45433,7.0,727.0,2005
1040,3239.0,EV,6962.0,713.0,12,4473.0,23085,16.0,1482.0,2005
1041,1383.0,F9,1870.0,1014.0,12,1838.0,6833,0.0,59.0,2005
1042,1813.0,FL,5870.0,2847.0,12,3629.0,18275,0.0,77.0,2005
1043,194.0,HA,145.0,50.0,12,14.0,4070,8.0,8.0,2005
1044,2084.0,HP,3131.0,1383.0,12,1882.0,16620,28.0,77.0,2005
1045,4643.0,MQ,10349.0,7017.0,12,8412.0,44782,16.0,1504.0,2005
1046,7152.0,NW,8674.0,3956.0,12,8628.0,36045,57.0,860.0,2005
1047,3088.0,OH,5265.0,153.0,12,3770.0,24493,15.0,1207.0,2005
1048,6988.0,OO,10784.0,2422.0,12,1968.0,43176,46.0,576.0,2005
1049,184.0,TZ,453.0,260.0,12,500.0,2472,8.0,4.0,2005
1050,6839.0,UA,11267.0,5909.0,12,7486.0,41289,3.0,400.0,2005
1051,3342.0,US,5018.0,2715.0,12,4470.0,28869,0.0,251.0,2005
1052,11172.0,WN,22852.0,14786.0,12,7865.0,89077,162.0,562.0,2005
1053,3595.0,XE,7586.0,4412.0,12,7244.0,35928,136.0,595.0,2005
1054,4167.0,AA,9274.0,4712.0,1,7162.0,54607,41.0,1376.0,2006
1055,1805.0,AS,2856.0,1401.0,1,2107.0,12903,28.0,105.0,2006
1056,1652.0,B6,2768.0,1865.0,1,2266.0,11045,29.0,79.0,2006
1057,1735.0,CO,3944.0,1339.0,1,3993.0,24521,55.0,418.0,2006
1058,3615.0,DL,7753.0,4084.0,1,6687.0,44778,4.0,614.0,2006
1059,2267.0,EV,4982.0,310.0,1,3451.0,22267,8.0,1045.0,2006
1060,722.0,F9,1050.0,514.0,1,980.0,6892,0.0,24.0,2006
1061,953.0,FL,3915.0,2004.0,1,2628.0,18465,0.0,34.0,2006
1062,150.0,HA,106.0,28.0,1,7.0,4140,1.0,2.0,2006
1063,3106.0,MQ,7375.0,4671.0,1,5883.0,44997,6.0,853.0,2006
1064,3714.0,NW,4925.0,1802.0,1,4318.0,33772,25.0,605.0,2006
1065,2077.0,OH,3940.0,121.0,1,2899.0,23951,6.0,888.0,2006
1066,5039.0,OO,7099.0,1576.0,1,1232.0,43113,29.0,357.0,2006
1067,102.0,TZ,281.0,142.0,1,343.0,1945,6.0,3.0,2006
1068,4881.0,UA,8113.0,4149.0,1,5420.0,40336,0.0,257.0,2006
1069,3790.0,US,6304.0,3130.0,1,5053.0,44544,26.0,268.0,2006
1070,7277.0,WN,16061.0,9651.0,1,5294.0,90345,99.0,519.0,2006
1071,1937.0,XE,4626.0,2215.0,1,4407.0,33534,36.0,548.0,2006
1072,2242.0,YV,5318.0,1994.0,1,2722.0,25132,11.0,174.0,2006
1073,4047.0,AA,9325.0,5189.0,2,7762.0,49934,24.0,2115.0,2006
1074,1683.0,AS,2585.0,1286.0,2,1973.0,11649,41.0,79.0,2006
1075,1793.0,B6,3124.0,2127.0,2,2210.0,10655,38.0,148.0,2006
1076,2104.0,CO,4464.0,1770.0,2,4891.0,22910,91.0,393.0,2006
1077,3173.0,DL,6817.0,3513.0,2,6628.0,40282,5.0,559.0,2006
1078,2263.0,EV,4975.0,253.0,2,3634.0,21017,10.0,1052.0,2006
1079,952.0,F9,1521.0,847.0,2,1498.0,6261,1.0,76.0,2006
1080,859.0,FL,4214.0,2428.0,2,2947.0,17052,0.0,29.0,2006
1081,186.0,HA,146.0,61.0,2,2.0,3744,1.0,1.0,2006
1082,3260.0,MQ,7521.0,4960.0,2,6312.0,40682,5.0,978.0,2006
1083,3917.0,NW,5317.0,2116.0,2,4852.0,31624,50.0,618.0,2006
1084,1627.0,OH,2827.0,108.0,2,2432.0,20589,5.0,578.0,2006
1085,5184.0,OO,7796.0,2189.0,2,1036.0,40457,29.0,420.0,2006
1086,167.0,TZ,367.0,203.0,2,385.0,1577,6.0,3.0,2006
1087,3773.0,UA,7439.0,4203.0,2,5795.0,37729,4.0,426.0,2006
1088,4039.0,US,5904.0,3115.0,2,4861.0,39234,27.0,177.0,2006
1089,9607.0,WN,19162.0,12606.0,2,6969.0,82175,157.0,588.0,2006
1090,2243.0,XE,5462.0,2852.0,2,5950.0,31239,303.0,450.0,2006
1091,1658.0,YV,4120.0,1570.0,2,918.0,22437,12.0,145.0,2006
1092,5048.0,AA,11446.0,6691.0,3,9569.0,55904,32.0,1956.0,2006
1093,1769.0,AS,2791.0,1412.0,3,2272.0,13072,45.0,67.0,2006
1094,1292.0,B6,2234.0,1459.0,3,1914.0,12383,38.0,15.0,2006
1095,2634.0,CO,5725.0,2659.0,3,6094.0,27531,146.0,442.0,2006
1096,3417.0,DL,7767.0,3800.0,3,6053.0,45718,20.0,271.0,2006
1097,2604.0,EV,5818.0,354.0,3,3694.0,23983,10.0,952.0,2006
1098,1199.0,F9,1889.0,1099.0,3,1816.0,7016,1.0,87.0,2006
1099,841.0,FL,3614.0,1863.0,3,2465.0,19516,0.0,19.0,2006
1100,242.0,HA,254.0,222.0,3,4.0,4145,0.0,21.0,2006
1101,3974.0,MQ,9389.0,6277.0,3,7109.0,45177,3.0,1226.0,2006
1102,3881.0,NW,5844.0,2413.0,3,4660.0,36904,47.0,870.0,2006
1103,1595.0,OH,2756.0,63.0,3,2357.0,23208,12.0,579.0,2006
1104,6363.0,OO,11042.0,3616.0,3,1786.0,46337,41.0,485.0,2006
1105,176.0,TZ,362.0,212.0,3,367.0,1750,4.0,9.0,2006
1106,5280.0,UA,10393.0,6390.0,3,7793.0,42644,0.0,231.0,2006
1107,3987.0,US,5991.0,3056.0,3,5000.0,44295,34.0,152.0,2006
1108,10504.0,WN,21833.0,13875.0,3,7281.0,92111,162.0,660.0,2006
1109,3199.0,XE,7892.0,4617.0,3,7557.0,38038,189.0,750.0,2006
1110,1967.0,YV,5095.0,2162.0,3,1077.0,25485,16.0,154.0,2006
1111,4893.0,AA,10026.0,6048.0,4,7962.0,53496,8.0,1292.0,2006
1112,1530.0,AS,2443.0,1263.0,4,1864.0,12725,26.0,21.0,2006
1113,911.0,B6,1718.0,1206.0,4,1777.0,12537,15.0,18.0,2006
1114,2622.0,CO,5333.0,2374.0,4,5105.0,25747,101.0,415.0,2006
1115,2653.0,DL,5605.0,2684.0,4,4918.0,42835,57.0,172.0,2006
1116,2345.0,EV,5169.0,352.0,4,3428.0,22760,87.0,1006.0,2006
1117,616.0,F9,1003.0,494.0,4,926.0,6882,2.0,52.0,2006
1118,803.0,FL,3525.0,1986.0,4,2296.0,19071,0.0,13.0,2006
1119,175.0,HA,143.0,108.0,4,2.0,4016,8.0,3.0,2006
1120,335.0,KH,487.0,273.0,4,69.0,3530,2.0,1.0,2006
1121,4931.0,MQ,10146.0,7220.0,4,7339.0,45721,4.0,845.0,2006
1122,3372.0,NW,4500.0,1737.0,4,4004.0,35242,19.0,574.0,2006
1123,1346.0,OH,2500.0,77.0,4,2217.0,22785,14.0,668.0,2006
1124,4334.0,OO,7125.0,2085.0,4,1225.0,44441,27.0,194.0,2006
1125,151.0,TZ,363.0,236.0,4,474.0,1632,8.0,5.0,2006
1126,3913.0,UA,7803.0,4551.0,4,5658.0,40872,3.0,186.0,2006
1127,4264.0,US,6337.0,3472.0,4,5515.0,41951,23.0,220.0,2006
1128,10005.0,WN,20701.0,13812.0,4,7627.0,88881,156.0,631.0,2006
1129,2627.0,XE,6324.0,3549.0,4,5858.0,35836,166.0,704.0,2006
1130,1902.0,YV,4668.0,1864.0,4,960.0,24391,11.0,101.0,2006
1131,4824.0,AA,10878.0,6329.0,5,8065.0,55304,17.0,1311.0,2006
1132,1285.0,AS,2071.0,908.0,5,1491.0,13516,33.0,29.0,2006
1133,865.0,B6,1655.0,929.0,5,1586.0,12037,24.0,71.0,2006
1134,2055.0,CO,5103.0,2282.0,5,4863.0,25950,45.0,635.0,2006
1135,2546.0,DL,5667.0,2693.0,5,4942.0,41827,7.0,259.0,2006
1136,2536.0,EV,5469.0,477.0,5,3819.0,23810,7.0,997.0,2006
1137,701.0,F9,1041.0,484.0,5,1017.0,7696,0.0,67.0,2006
1138,797.0,FL,3924.0,2172.0,5,2445.0,19890,0.0,15.0,2006
1139,143.0,HA,118.0,99.0,5,6.0,4131,7.0,0.0,2006
1140,178.0,KH,274.0,156.0,5,72.0,3653,0.0,1.0,2006
1141,5840.0,MQ,11905.0,8689.0,5,8425.0,47566,4.0,850.0,2006
1142,3007.0,NW,4536.0,1749.0,5,4175.0,36553,11.0,998.0,2006
1143,1692.0,OH,3348.0,136.0,5,2791.0,23411,4.0,916.0,2006
1144,4068.0,OO,6802.0,2392.0,5,935.0,46400,32.0,134.0,2006
1145,157.0,TZ,347.0,200.0,5,393.0,1541,6.0,0.0,2006
1146,4051.0,UA,8508.0,5285.0,5,6507.0,42714,5.0,275.0,2006
1147,4177.0,US,6306.0,3322.0,5,5472.0,42537,23.0,254.0,2006
1148,9674.0,WN,20461.0,13137.0,5,6950.0,92145,121.0,664.0,2006
1149,2983.0,XE,7260.0,4056.0,5,6451.0,37560,91.0,949.0,2006
1150,2129.0,YV,4747.0,1844.0,5,955.0,24678,13.0,64.0,2006
1151,5290.0,AA,10621.0,6238.0,6,8269.0,53595,32.0,1097.0,2006
1152,1760.0,AS,2975.0,1888.0,6,2418.0,14003,34.0,58.0,2006
1153,1404.0,B6,2676.0,1866.0,6,2583.0,12182,36.0,117.0,2006
1154,3084.0,CO,6572.0,3083.0,6,5774.0,26232,74.0,848.0,2006
1155,4431.0,DL,8477.0,4524.0,6,6680.0,41983,14.0,655.0,2006
1156,3648.0,EV,7416.0,673.0,6,4440.0,22648,13.0,1853.0,2006
1157,913.0,F9,1391.0,672.0,6,1310.0,7664,1.0,114.0,2006
1158,1606.0,FL,5443.0,2878.0,6,3206.0,20113,0.0,72.0,2006
1159,184.0,HA,104.0,109.0,6,4.0,4419,4.0,0.0,2006
1160,238.0,KH,392.0,276.0,6,44.0,3868,3.0,0.0,2006
1161,6380.0,MQ,11821.0,8288.0,6,7627.0,46443,9.0,749.0,2006
1162,4179.0,NW,6019.0,2528.0,6,4926.0,35797,22.0,1383.0,2006
1163,2803.0,OH,5450.0,288.0,6,4482.0,23705,8.0,1509.0,2006
1164,4865.0,OO,7615.0,2773.0,6,688.0,46290,39.0,246.0,2006
1165,175.0,TZ,373.0,252.0,6,441.0,1564,13.0,5.0,2006
1166,5147.0,UA,9953.0,6553.0,6,6809.0,42223,5.0,501.0,2006
1167,6059.0,US,8728.0,4961.0,6,6938.0,40981,40.0,680.0,2006
1168,13482.0,WN,25443.0,17391.0,6,8410.0,90766,138.0,1213.0,2006
1169,4109.0,XE,8934.0,4596.0,6,7402.0,38531,103.0,1365.0,2006
1170,3405.0,YV,6908.0,2623.0,6,893.0,25308,15.0,174.0,2006
1171,5492.0,AA,11222.0,6185.0,7,7671.0,54842,24.0,1384.0,2006
1172,2081.0,AS,3708.0,2278.0,7,2663.0,14683,85.0,76.0,2006
1173,1594.0,B6,3016.0,2065.0,7,2615.0,13836,24.0,214.0,2006
1174,3159.0,CO,7056.0,3175.0,7,5331.0,26812,64.0,944.0,2006
1175,4218.0,DL,7591.0,3899.0,7,5944.0,42809,8.0,364.0,2006
1176,5005.0,EV,8985.0,1912.0,7,5792.0,24342,6.0,1501.0,2006
1177,957.0,F9,1388.0,650.0,7,1258.0,8278,0.0,70.0,2006
1178,1545.0,FL,4834.0,2469.0,7,2877.0,21077,0.0,83.0,2006
1179,136.0,HA,114.0,103.0,7,17.0,4778,6.0,2.0,2006
1180,186.0,KH,234.0,160.0,7,32.0,4607,3.0,0.0,2006
1181,5544.0,MQ,10857.0,7161.0,7,6940.0,47779,12.0,746.0,2006
1182,4519.0,NW,6149.0,2562.0,7,4696.0,37208,24.0,853.0,2006
1183,3196.0,OH,6015.0,470.0,7,4860.0,25190,4.0,1547.0,2006
1184,4919.0,OO,7868.0,2894.0,7,751.0,47690,37.0,243.0,2006
1185,180.0,TZ,378.0,235.0,7,381.0,1600,6.0,3.0,2006
1186,4585.0,UA,9821.0,6171.0,7,5815.0,43350,1.0,574.0,2006
1187,6623.0,US,9521.0,5097.0,7,7122.0,42070,40.0,653.0,2006
1188,11868.0,WN,23138.0,15781.0,7,7611.0,93583,136.0,1310.0,2006
1189,4014.0,XE,9142.0,5272.0,7,7679.0,39468,122.0,1176.0,2006
1190,3807.0,YV,7861.0,2964.0,7,982.0,27242,12.0,175.0,2006
1191,4626.0,AA,10801.0,6020.0,8,7961.0,55351,525.0,1503.0,2006
1192,1976.0,AS,3770.0,2352.0,8,2943.0,14752,164.0,66.0,2006
1193,1358.0,B6,2819.0,1697.0,8,2342.0,14258,148.0,103.0,2006
1194,2117.0,CO,5204.0,2101.0,8,4274.0,26804,398.0,361.0,2006
1195,3989.0,DL,7557.0,4093.0,8,6670.0,43207,63.0,466.0,2006
1196,4293.0,EV,8386.0,2063.0,8,5907.0,24156,20.0,1508.0,2006
1197,764.0,F9,1149.0,547.0,8,1088.0,8387,0.0,80.0,2006
1198,1711.0,FL,4983.0,2551.0,8,3462.0,20953,0.0,75.0,2006
1199,127.0,HA,105.0,94.0,8,6.0,4762,13.0,1.0,2006
1200,134.0,KH,201.0,85.0,8,23.0,4345,8.0,0.0,2006
1201,4649.0,MQ,10318.0,6808.0,8,6946.0,48096,137.0,862.0,2006
1202,4721.0,NW,6240.0,2674.0,8,5561.0,37883,222.0,744.0,2006
1203,3231.0,OH,5596.0,376.0,8,4659.0,25491,51.0,1270.0,2006
1204,5025.0,OO,8116.0,3169.0,8,1034.0,48444,63.0,199.0,2006
1205,170.0,TZ,403.0,244.0,8,366.0,1673,19.0,0.0,2006
1206,3548.0,UA,8673.0,5296.0,8,5739.0,44062,0.0,693.0,2006
1207,5381.0,US,8045.0,4373.0,8,6250.0,42566,145.0,460.0,2006
1208,9344.0,WN,20018.0,13216.0,8,6277.0,95894,958.0,793.0,2006
1209,2728.0,XE,6892.0,3967.0,8,5983.0,39845,272.0,631.0,2006
1210,2889.0,YV,6383.0,2342.0,8,1027.0,27803,33.0,244.0,2006
1211,3725.0,AA,9262.0,5299.0,9,7590.0,51661,12.0,1423.0,2006
1212,1226.0,AS,2229.0,1150.0,9,1721.0,13308,35.0,35.0,2006
1213,1045.0,B6,2109.0,1396.0,9,2367.0,13069,21.0,43.0,2006
1214,1113.0,CO,2905.0,1056.0,9,3542.0,23852,86.0,193.0,2006
1215,4136.0,DL,8264.0,5305.0,9,9189.0,39867,4.0,314.0,2006
1216,3569.0,EV,8080.0,1427.0,9,6340.0,21976,4.0,1650.0,2006
1217,469.0,F9,837.0,406.0,9,837.0,7936,1.0,26.0,2006
1218,913.0,FL,4517.0,2815.0,9,3690.0,19326,0.0,30.0,2006
1219,131.0,HA,105.0,61.0,9,5.0,4407,1.0,0.0,2006
1220,67.0,KH,167.0,55.0,9,7.0,3784,0.0,0.0,2006
1221,4110.0,MQ,9429.0,6239.0,9,6678.0,45627,5.0,775.0,2006
1222,3950.0,NW,5159.0,2646.0,9,7077.0,36358,43.0,913.0,2006
1223,3167.0,OH,5051.0,288.0,9,4759.0,23452,7.0,1299.0,2006
1224,4600.0,OO,7563.0,2972.0,9,996.0,45269,68.0,259.0,2006
1225,89.0,TZ,280.0,180.0,9,296.0,1531,1.0,3.0,2006
1226,3050.0,UA,7611.0,4617.0,9,5946.0,40830,0.0,296.0,2006
