,Cancelled,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
1490,542.0,2152.0,Mesa Airlines Inc.,4069.0,1267.0,10,891.0,23148,7.0,126.0,2007
1491,228.0,1163.0,Pinnacle Airlines Inc.,2383.0,866.0,11,1892.0,20813,3.0,128.0,2007
1492,545.0,4979.0,American Airlines Inc.,10383.0,5826.0,11,8019.0,51229,15.0,747.0,2007
1493,136.0,1171.0,Alaska Airlines Inc.,2188.0,1039.0,11,1588.0,12292,31.0,50.0,2007
1494,39.0,1232.0,JetBlue Airways,2746.0,1585.0,11,2202.0,16073,14.0,10.0,2007
1495,61.0,1607.0,Continental Air Lines Inc.,4497.0,1648.0,11,4451.0,26316,36.0,252.0,2007
1496,301.0,2137.0,Delta Air Lines Inc.,3963.0,1895.0,11,3961.0,39381,6.0,45.0,2007
1497,224.0,3560.0,Atlantic Southeast Airlines,5460.0,580.0,11,2643.0,23567,10.0,714.0,2007
1498,4.0,690.0,Frontier Airlines Inc.,951.0,390.0,11,994.0,7859,0.0,18.0,2007
1499,159.0,988.0,AirTran Airways Corporation,3149.0,1949.0,11,2750.0,21781,0.0,5.0,2007
1500,32.0,205.0,Hawaiian Airlines Inc.,206.0,168.0,11,2.0,4543,1.0,15.0,2007
1501,31.0,187.0,KH,287.0,119.0,11,21.0,3884,3.0,1.0,2007
1502,738.0,3685.0,American Eagle Airlines Inc.,8657.0,5606.0,11,5822.0,44175,1.0,472.0,2007
1503,91.0,2926.0,Northwest Airlines Inc.,3838.0,1679.0,11,5506.0,31950,18.0,365.0,2007
1504,272.0,1791.0,Comair Inc.,3562.0,225.0,11,2614.0,18962,5.0,845.0,2007
1505,743.0,3922.0,Skywest Airlines Inc.,6398.0,2436.0,11,1214.0,48423,33.0,218.0,2007
1506,515.0,3479.0,United Air Lines Inc.,7692.0,4628.0,11,5446.0,38803,1.0,70.0,2007
1507,501.0,3481.0,US Airways,5533.0,2956.0,11,4490.0,38499,69.0,36.0,2007
1508,572.0,7809.0,Southwest Airlines Co.,16211.0,10733.0,11,6542.0,97798,112.0,499.0,2007
1509,429.0,2956.0,Expressjet Airlines Inc.,6920.0,3639.0,11,4874.0,35749,49.0,445.0,2007
1510,658.0,2162.0,Mesa Airlines Inc.,4273.0,1472.0,11,913.0,23052,23.0,77.0,2007
1511,1732.0,2884.0,Pinnacle Airlines Inc.,6654.0,3195.0,12,5306.0,21888,8.0,419.0,2007
1512,1784.0,8158.0,American Airlines Inc.,17075.0,10693.0,12,13732.0,52576,36.0,3006.0,2007
1513,195.0,1621.0,Alaska Airlines Inc.,2926.0,1503.0,12,2289.0,12836,54.0,114.0,2007
1514,423.0,2535.0,JetBlue Airways,4725.0,3131.0,12,3557.0,17078,16.0,78.0,2007
1515,531.0,3037.0,Continental Air Lines Inc.,6702.0,3043.0,12,6425.0,27153,146.0,695.0,2007
1516,811.0,4434.0,Delta Air Lines Inc.,7607.0,4605.0,12,7573.0,39123,8.0,587.0,2007
1517,630.0,5127.0,Atlantic Southeast Airlines,7549.0,1018.0,12,4088.0,23584,31.0,1387.0,2007
1518,76.0,1818.0,Frontier Airlines Inc.,2738.0,1641.0,12,2928.0,7987,2.0,287.0,2007
1519,403.0,1871.0,AirTran Airways Corporation,5526.0,3696.0,12,4833.0,22578,0.0,84.0,2007
1520,50.0,249.0,Hawaiian Airlines Inc.,190.0,157.0,12,3.0,4691,2.0,12.0,2007
1521,51.0,158.0,KH,245.0,66.0,12,13.0,4027,2.0,14.0,2007
1522,3712.0,6661.0,American Eagle Airlines Inc.,15280.0,10753.0,12,10887.0,44559,8.0,2422.0,2007
1523,568.0,6362.0,Northwest Airlines Inc.,8219.0,4525.0,12,10623.0,32144,43.0,744.0,2007
1524,943.0,3233.0,Comair Inc.,6074.0,412.0,12,4497.0,18629,7.0,1670.0,2007
1525,2525.0,8443.0,Skywest Airlines Inc.,12640.0,5369.0,12,1652.0,50343,99.0,702.0,2007
1526,2272.0,7149.0,United Air Lines Inc.,13671.0,8640.0,12,10063.0,40008,0.0,831.0,2007
1527,710.0,4635.0,US Airways,7541.0,4151.0,12,6011.0,39203,71.0,328.0,2007
1528,1265.0,15008.0,Southwest Airlines Co.,28033.0,20369.0,12,11555.0,99422,323.0,1273.0,2007
1529,1273.0,4974.0,Expressjet Airlines Inc.,9900.0,5650.0,12,7742.0,35880,153.0,824.0,2007
1530,1600.0,3348.0,Mesa Airlines Inc.,6213.0,1717.0,12,1551.0,22673,16.0,362.0,2007
1531,1133.0,2216.0,Pinnacle Airlines Inc.,4820.0,2189.0,1,3457.0,22848,3.0,228.0,2008
1532,1657.0,6659.0,American Airlines Inc.,13850.0,8196.0,1,10681.0,52410,40.0,1612.0,2008
1533,355.0,1235.0,Alaska Airlines Inc.,2588.0,1281.0,1,1963.0,12729,39.0,121.0,2008
1534,211.0,1739.0,JetBlue Airways,3120.0,1994.0,1,2421.0,16447,18.0,32.0,2008
1535,193.0,2193.0,Continental Air Lines Inc.,4823.0,1936.0,1,4667.0,25177,89.0,367.0,2008
1536,1199.0,2864.0,Delta Air Lines Inc.,5133.0,2460.0,1,4987.0,38256,3.0,386.0,2008
1537,1128.0,3846.0,Atlantic Southeast Airlines,5578.0,879.0,1,2806.0,23115,17.0,451.0,2008
1538,14.0,1124.0,Frontier Airlines Inc.,1478.0,728.0,1,1523.0,7692,0.0,40.0,2008
1539,238.0,1132.0,AirTran Airways Corporation,2986.0,1825.0,1,3129.0,20519,0.0,70.0,2008
1540,36.0,184.0,Hawaiian Airlines Inc.,136.0,111.0,1,0.0,4679,3.0,4.0,2008
1541,25.0,156.0,KH,253.0,90.0,1,12.0,4028,3.0,6.0,2008
1542,2447.0,4272.0,American Eagle Airlines Inc.,10874.0,7283.0,1,8316.0,43454,8.0,1529.0,2008
1543,279.0,3866.0,Northwest Airlines Inc.,5063.0,2361.0,1,6462.0,30908,38.0,414.0,2008
1544,501.0,2049.0,Comair Inc.,3647.0,194.0,1,3220.0,18644,1.0,990.0,2008
1545,2564.0,4698.0,Skywest Airlines Inc.,11492.0,6561.0,1,2044.0,48992,60.0,869.0,2008
1546,1481.0,5570.0,United Air Lines Inc.,11356.0,6916.0,1,7952.0,38026,0.0,658.0,2008
1547,666.0,3509.0,US Airways,6071.0,3145.0,1,4752.0,39226,51.0,145.0,2008
1548,1138.0,11993.0,Southwest Airlines Co.,22765.0,16724.0,1,10323.0,101396,257.0,1067.0,2008
1549,603.0,3342.0,Expressjet Airlines Inc.,7283.0,3918.0,1,6086.0,35058,130.0,568.0,2008
1550,1440.0,2652.0,Mesa Airlines Inc.,4777.0,1180.0,1,1388.0,22161,9.0,216.0,2008
1551,1286.0,2249.0,Pinnacle Airlines Inc.,5106.0,2489.0,2,4039.0,21008,6.0,212.0,2008
1552,2301.0,6927.0,American Airlines Inc.,13747.0,8161.0,2,11053.0,48618,6.0,1735.0,2008
1553,206.0,987.0,Alaska Airlines Inc.,2173.0,1083.0,2,1607.0,11882,15.0,77.0,2008
1554,365.0,1948.0,JetBlue Airways,3872.0,2641.0,2,3419.0,15984,11.0,96.0,2008
1555,411.0,2461.0,Continental Air Lines Inc.,5989.0,2108.0,2,5034.0,24326,65.0,636.0,2008
1556,678.0,2809.0,Delta Air Lines Inc.,5372.0,2995.0,2,5595.0,36275,3.0,425.0,2008
1557,611.0,3878.0,Atlantic Southeast Airlines,6006.0,707.0,2,3630.0,22095,14.0,1344.0,2008
1558,41.0,1062.0,Frontier Airlines Inc.,1399.0,683.0,2,1439.0,7126,2.0,56.0,2008
1559,295.0,1668.0,AirTran Airways Corporation,5434.0,3782.0,2,4877.0,20340,0.0,84.0,2008
1560,11.0,227.0,Hawaiian Airlines Inc.,154.0,124.0,2,1.0,4390,1.0,5.0,2008
1561,17.0,77.0,KH,136.0,38.0,2,27.0,3772,1.0,4.0,2008
1562,3025.0,4761.0,American Eagle Airlines Inc.,11238.0,7713.0,2,8486.0,40221,4.0,1654.0,2008
1563,551.0,4272.0,Northwest Airlines Inc.,5835.0,2951.0,2,7354.0,29102,36.0,565.0,2008
1564,1071.0,2225.0,Comair Inc.,4270.0,249.0,2,3980.0,17081,2.0,1350.0,2008
1565,2120.0,4105.0,Skywest Airlines Inc.,9879.0,5908.0,2,1437.0,46140,45.0,523.0,2008
1566,1519.0,4272.0,United Air Lines Inc.,9826.0,5952.0,2,6880.0,36764,2.0,721.0,2008
1567,719.0,3608.0,US Airways,6387.0,3629.0,2,5227.0,36815,64.0,290.0,2008
1568,1797.0,12644.0,Southwest Airlines Co.,25502.0,18696.0,2,11095.0,94484,263.0,1472.0,2008
1569,1385.0,3334.0,Expressjet Airlines Inc.,7402.0,3947.0,2,6173.0,32098,82.0,728.0,2008
1570,2187.0,2581.0,Mesa Airlines Inc.,4907.0,1399.0,2,1251.0,20715,14.0,211.0,2008
1571,1164.0,1920.0,Pinnacle Airlines Inc.,4539.0,1916.0,3,3074.0,22534,2.0,285.0,2008
1572,2908.0,7689.0,American Airlines Inc.,14280.0,8521.0,3,11269.0,52021,13.0,1509.0,2008
1573,85.0,1177.0,Alaska Airlines Inc.,2252.0,1063.0,3,1740.0,12757,29.0,52.0,2008
1574,199.0,2133.0,JetBlue Airways,4190.0,2898.0,3,3418.0,17906,16.0,56.0,2008
1575,393.0,3339.0,Continental Air Lines Inc.,7557.0,2928.0,3,5638.0,27216,93.0,680.0,2008
1576,855.0,4516.0,Delta Air Lines Inc.,7977.0,4797.0,3,7447.0,39829,1.0,562.0,2008
1577,487.0,4032.0,Atlantic Southeast Airlines,6498.0,807.0,3,3903.0,24014,19.0,1356.0,2008
1578,36.0,1205.0,Frontier Airlines Inc.,1717.0,913.0,3,1764.0,7953,2.0,87.0,2008
1579,241.0,1567.0,AirTran Airways Corporation,5469.0,3744.0,3,4426.0,23351,0.0,76.0,2008
1580,36.0,168.0,Hawaiian Airlines Inc.,158.0,109.0,3,1.0,4705,0.0,2.0,2008
1581,2481.0,4587.0,American Eagle Airlines Inc.,10598.0,6845.0,3,7111.0,42159,7.0,1391.0,2008
1582,368.0,4462.0,Northwest Airlines Inc.,6048.0,3031.0,3,6848.0,31833,26.0,513.0,2008
1583,778.0,2492.0,Comair Inc.,4605.0,385.0,3,3740.0,18699,3.0,1214.0,2008
1584,1382.0,4232.0,Skywest Airlines Inc.,8368.0,3178.0,3,2095.0,51318,73.0,349.0,2008
1585,934.0,4240.0,United Air Lines Inc.,9232.0,5606.0,3,6293.0,40449,21.0,308.0,2008
1586,590.0,3795.0,US Airways,6282.0,3287.0,3,4735.0,39403,77.0,140.0,2008
1587,891.0,14144.0,Southwest Airlines Co.,26363.0,19813.0,3,11641.0,102314,303.0,740.0,2008
1588,1633.0,4424.0,Expressjet Airlines Inc.,8897.0,4576.0,3,6472.0,36623,160.0,764.0,2008
1589,722.0,2288.0,Mesa Airlines Inc.,3880.0,958.0,3,952.0,21006,22.0,114.0,2008
1590,514.0,1411.0,Pinnacle Airlines Inc.,3168.0,1308.0,4,2166.0,21969,2.0,143.0,2008
1591,3918.0,6573.0,American Airlines Inc.,11194.0,6727.0,4,9847.0,51470,10.0,370.0,2008
1592,158.0,869.0,Alaska Airlines Inc.,1802.0,845.0,4,1317.0,12517,21.0,42.0,2008
1593,127.0,1477.0,JetBlue Airways,3107.0,1985.0,4,2667.0,17141,8.0,28.0,2008
1594,87.0,2546.0,Continental Air Lines Inc.,5215.0,2026.0,4,4434.0,25983,78.0,233.0,2008
1595,319.0,3269.0,Delta Air Lines Inc.,5866.0,3581.0,4,6251.0,37049,0.0,231.0,2008
1596,120.0,2892.0,Atlantic Southeast Airlines,4512.0,547.0,4,3316.0,23159,12.0,979.0,2008
1597,7.0,821.0,Frontier Airlines Inc.,1030.0,548.0,4,1193.0,7909,0.0,45.0,2008
1598,129.0,920.0,AirTran Airways Corporation,3285.0,2243.0,4,2922.0,22646,0.0,26.0,2008
1599,29.0,336.0,Hawaiian Airlines Inc.,294.0,203.0,4,1.0,4611,1.0,0.0,2008
1600,1007.0,4094.0,American Eagle Airlines Inc.,8575.0,5560.0,4,6297.0,42026,2.0,527.0,2008
1601,209.0,3511.0,Northwest Airlines Inc.,4550.0,2021.0,4,5519.0,30956,6.0,467.0,2008
1602,268.0,1636.0,Comair Inc.,3247.0,247.0,4,2802.0,17510,4.0,809.0,2008
1603,707.0,3180.0,Skywest Airlines Inc.,5862.0,2315.0,4,4634.0,48734,20.0,227.0,2008
1604,682.0,3965.0,United Air Lines Inc.,8389.0,5130.0,4,5925.0,38797,0.0,288.0,2008
1605,415.0,3040.0,US Airways,4957.0,2592.0,4,4495.0,38095,46.0,145.0,2008
1606,554.0,8624.0,Southwest Airlines Co.,17330.0,11944.0,4,7448.0,100772,129.0,493.0,2008
1607,304.0,3170.0,Expressjet Airlines Inc.,6260.0,3493.0,4,5417.0,34978,106.0,339.0,2008
1608,801.0,2547.0,Mesa Airlines Inc.,4433.0,1333.0,4,1637.0,21804,31.0,99.0,2008
1609,197.0,942.0,Pinnacle Airlines Inc.,2280.0,915.0,5,1819.0,22212,3.0,182.0,2008
1610,1119.0,7103.0,American Airlines Inc.,13164.0,8358.0,5,11358.0,53250,24.0,839.0,2008
1611,127.0,1016.0,Alaska Airlines Inc.,1984.0,910.0,5,1521.0,13137,28.0,18.0,2008
1612,27.0,1122.0,JetBlue Airways,2357.0,1378.0,5,2565.0,16169,6.0,29.0,2008
1613,80.0,2372.0,Continental Air Lines Inc.,5489.0,1948.0,5,4695.0,26238,93.0,390.0,2008
1614,156.0,2238.0,Delta Air Lines Inc.,3826.0,1780.0,5,4329.0,36349,5.0,106.0,2008
1615,57.0,2175.0,Atlantic Southeast Airlines,3132.0,458.0,5,2264.0,23232,8.0,415.0,2008
1616,9.0,994.0,Frontier Airlines Inc.,1443.0,886.0,5,1773.0,8581,0.0,85.0,2008
1617,110.0,906.0,AirTran Airways Corporation,2797.0,1635.0,5,2308.0,23386,0.0,28.0,2008
1618,15.0,446.0,Hawaiian Airlines Inc.,352.0,238.0,5,4.0,4688,3.0,1.0,2008
1619,1201.0,3600.0,American Eagle Airlines Inc.,7942.0,5141.0,5,5747.0,43348,8.0,622.0,2008
1620,124.0,2968.0,Northwest Airlines Inc.,3958.0,1718.0,5,5011.0,31756,21.0,516.0,2008
1621,190.0,1343.0,Comair Inc.,2744.0,155.0,5,2486.0,17082,5.0,738.0,2008
1622,445.0,2764.0,Skywest Airlines Inc.,5976.0,2404.0,5,4556.0,48632,27.0,199.0,2008
1623,718.0,3956.0,United Air Lines Inc.,8502.0,5254.0,5,6472.0,39864,0.0,315.0,2008
1624,355.0,2631.0,US Airways,4598.0,2395.0,5,3922.0,38935,23.0,110.0,2008
1625,375.0,9353.0,Southwest Airlines Co.,19773.0,14276.0,5,9092.0,102591,148.0,595.0,2008
1626,425.0,3011.0,Expressjet Airlines Inc.,6379.0,3324.0,5,5285.0,34660,77.0,403.0,2008
1627,499.0,2427.0,Mesa Airlines Inc.,3911.0,921.0,5,1562.0,22183,12.0,124.0,2008
1628,347.0,1234.0,Pinnacle Airlines Inc.,3121.0,1238.0,6,2271.0,21506,3.0,294.0,2008
1629,1023.0,7849.0,American Airlines Inc.,15969.0,10349.0,6,14648.0,50842,16.0,1620.0,2008
1630,104.0,1092.0,Alaska Airlines Inc.,2355.0,1131.0,6,1829.0,13390,25.0,37.0,2008
1631,363.0,1815.0,JetBlue Airways,4005.0,2644.0,6,3947.0,16525,15.0,137.0,2008
1632,220.0,3114.0,Continental Air Lines Inc.,7125.0,2674.0,6,5943.0,26378,73.0,776.0,2008
1633,479.0,4168.0,Delta Air Lines Inc.,7366.0,3952.0,6,7176.0,37844,6.0,412.0,2008
1634,148.0,2939.0,Atlantic Southeast Airlines,4906.0,616.0,6,3446.0,24876,12.0,751.0,2008
1635,20.0,1172.0,Frontier Airlines Inc.,1650.0,1050.0,6,1893.0,8600,0.0,95.0,2008
1636,156.0,1285.0,AirTran Airways Corporation,4936.0,2925.0,6,3556.0,23311,0.0,126.0,2008
1637,17.0,339.0,Hawaiian Airlines Inc.,284.0,175.0,6,3.0,5301,1.0,0.0,2008
1638,1865.0,4764.0,American Eagle Airlines Inc.,11640.0,8089.0,6,8741.0,43921,6.0,1130.0,2008
1639,417.0,4692.0,Northwest Airlines Inc.,6912.0,3545.0,6,7291.0,31821,29.0,1165.0,2008
1640,633.0,2183.0,Comair Inc.,4470.0,217.0,6,3969.0,17328,6.0,1472.0,2008
1641,958.0,3844.0,Skywest Airlines Inc.,8982.0,3335.0,6,6288.0,49636,39.0,384.0,2008
1642,1204.0,5975.0,United Air Lines Inc.,12703.0,8429.0,6,9738.0,40237,0.0,592.0,2008
1643,720.0,3568.0,US Airways,6363.0,3332.0,6,5548.0,38567,49.0,442.0,2008
1644,326.0,11613.0,Southwest Airlines Co.,24655.0,17463.0,6,10111.0,100890,156.0,1580.0,2008
1645,976.0,4224.0,Expressjet Airlines Inc.,8696.0,4569.0,6,6507.0,35254,129.0,775.0,2008
1646,955.0,3480.0,Mesa Airlines Inc.,5734.0,1059.0,6,2028.0,22438,26.0,207.0,2008
1647,287.0,975.0,Pinnacle Airlines Inc.,2455.0,851.0,7,1537.0,21768,2.0,217.0,2008
1648,819.0,6884.0,American Airlines Inc.,13141.0,7510.0,7,9854.0,52924,58.0,1057.0,2008
1649,98.0,1057.0,Alaska Airlines Inc.,2362.0,1158.0,7,1677.0,14190,57.0,67.0,2008
1650,553.0,2376.0,JetBlue Airways,4764.0,2751.0,7,3973.0,17460,5.0,117.0,2008
1651,297.0,2566.0,Continental Air Lines Inc.,6215.0,2162.0,7,4024.0,27494,55.0,396.0,2008
1652,905.0,5018.0,Delta Air Lines Inc.,9244.0,5159.0,7,7210.0,39335,3.0,844.0,2008
1653,704.0,3145.0,Atlantic Southeast Airlines,6360.0,671.0,7,4577.0,26162,14.0,1483.0,2008
1654,17.0,865.0,Frontier Airlines Inc.,1385.0,766.0,7,1399.0,9328,1.0,93.0,2008
1655,285.0,1427.0,AirTran Airways Corporation,6145.0,3573.0,7,3869.0,24061,0.0,139.0,2008
1656,151.0,640.0,Hawaiian Airlines Inc.,618.0,435.0,7,14.0,5632,1.0,0.0,2008
1657,1127.0,4021.0,American Eagle Airlines Inc.,9160.0,5677.0,7,6247.0,45287,8.0,513.0,2008
1658,202.0,3090.0,Northwest Airlines Inc.,4702.0,1959.0,7,4335.0,32283,11.0,674.0,2008
1659,814.0,2410.0,Comair Inc.,4869.0,274.0,7,4103.0,18292,6.0,1286.0,2008
1660,652.0,3452.0,Skywest Airlines Inc.,7909.0,2865.0,7,4650.0,49654,31.0,356.0,2008
1661,1328.0,4720.0,United Air Lines Inc.,10688.0,6521.0,7,6477.0,41381,5.0,518.0,2008
1662,683.0,3535.0,US Airways,6469.0,3332.0,7,4840.0,39809,49.0,428.0,2008
1663,663.0,8101.0,Southwest Airlines Co.,18753.0,11759.0,7,6337.0,103649,108.0,1256.0,2008
1664,492.0,3517.0,Expressjet Airlines Inc.,7377.0,3751.0,7,4949.0,36582,81.0,404.0,2008
1665,521.0,3383.0,Mesa Airlines Inc.,5538.0,904.0,7,1866.0,22640,26.0,213.0,2008
1666,176.0,718.0,Pinnacle Airlines Inc.,1612.0,501.0,8,1147.0,21456,2.0,110.0,2008
1667,1208.0,6832.0,American Airlines Inc.,12467.0,7027.0,8,8620.0,53186,10.0,1483.0,2008
1668,154.0,1102.0,Alaska Airlines Inc.,2354.0,1173.0,8,1662.0,13765,39.0,73.0,2008
1669,557.0,2619.0,JetBlue Airways,4917.0,2951.0,8,3684.0,17482,7.0,100.0,2008
1670,193.0,2604.0,Continental Air Lines Inc.,6402.0,2430.0,8,4586.0,27088,47.0,731.0,2008
1671,597.0,3628.0,Delta Air Lines Inc.,6692.0,3404.0,8,5470.0,38173,1.0,309.0,2008
1672,527.0,3345.0,Atlantic Southeast Airlines,5513.0,561.0,8,3094.0,25286,14.0,709.0,2008
1673,24.0,837.0,Frontier Airlines Inc.,1241.0,577.0,8,1226.0,9011,0.0,119.0,2008
1674,174.0,1176.0,AirTran Airways Corporation,4543.0,2501.0,8,2721.0,23534,0.0,56.0,2008
1675,47.0,344.0,Hawaiian Airlines Inc.,263.0,142.0,8,3.0,5597,1.0,1.0,2008
1676,1167.0,3512.0,American Eagle Airlines Inc.,7479.0,4562.0,8,4840.0,43704,4.0,577.0,2008
1677,139.0,2147.0,Northwest Airlines Inc.,3149.0,1130.0,8,2667.0,29572,10.0,340.0,2008
1678,800.0,1813.0,Comair Inc.,3951.0,276.0,8,3440.0,17567,7.0,1058.0,2008
1679,381.0,2859.0,Skywest Airlines Inc.,6216.0,2266.0,8,3597.0,49784,25.0,331.0,2008
1680,844.0,4300.0,United Air Lines Inc.,9363.0,5577.0,8,5185.0,40325,7.0,457.0,2008
1681,672.0,3136.0,US Airways,5291.0,2620.0,8,4237.0,38293,41.0,267.0,2008
1682,585.0,7477.0,Southwest Airlines Co.,17069.0,10772.0,8,6055.0,101797,85.0,1031.0,2008
1683,1151.0,3734.0,Expressjet Airlines Inc.,7534.0,3735.0,8,5087.0,35136,49.0,641.0,2008
1684,439.0,2768.0,Mesa Airlines Inc.,4318.0,629.0,8,1282.0,21523,29.0,237.0,2008
1685,263.0,637.0,Pinnacle Airlines Inc.,1402.0,443.0,9,912.0,20854,3.0,79.0,2008
1686,704.0,3654.0,American Airlines Inc.,6944.0,3115.0,9,5323.0,48215,6.0,221.0,2008
1687,67.0,627.0,Alaska Airlines Inc.,1284.0,499.0,9,796.0,12082,22.0,44.0,2008
1688,156.0,864.0,JetBlue Airways,1936.0,1042.0,9,1844.0,14078,8.0,30.0,2008
1689,1304.0,1061.0,Continental Air Lines Inc.,2370.0,580.0,9,1722.0,21514,12.0,95.0,2008
1690,418.0,1859.0,Delta Air Lines Inc.,3438.0,1657.0,9,3956.0,36304,3.0,121.0,2008
1691,219.0,2055.0,Atlantic Southeast Airlines,2686.0,814.0,9,1547.0,20869,7.0,205.0,2008
1692,33.0,342.0,Frontier Airlines Inc.,401.0,149.0,9,492.0,7521,0.0,23.0,2008
1693,167.0,532.0,AirTran Airways Corporation,1512.0,792.0,9,1434.0,19152,0.0,19.0,2008
1694,11.0,203.0,Hawaiian Airlines Inc.,151.0,69.0,9,2.0,4892,0.0,0.0,2008
1695,984.0,2284.0,American Eagle Airlines Inc.,5343.0,3028.0,9,3575.0,39471,3.0,285.0,2008
1696,122.0,1279.0,Northwest Airlines Inc.,2074.0,534.0,9,1510.0,25183,13.0,284.0,2008
1697,333.0,1139.0,Comair Inc.,2365.0,103.0,9,2225.0,15423,0.0,655.0,2008
1698,404.0,2089.0,Skywest Airlines Inc.,4581.0,1655.0,9,3050.0,44047,19.0,137.0,2008
1699,339.0,2432.0,United Air Lines Inc.,5500.0,2970.0,9,3982.0,34508,0.0,234.0,2008
1700,424.0,2158.0,US Airways,3458.0,1709.0,9,3750.0,35739,23.0,118.0,2008
1701,2286.0,4341.0,Southwest Airlines Co.,9763.0,5504.0,9,3368.0,98130,48.0,333.0,2008
1702,1369.0,1227.0,Expressjet Airlines Inc.,2594.0,1039.0,9,1857.0,23151,10.0,125.0,2008
1703,310.0,2037.0,Mesa Airlines Inc.,3458.0,756.0,9,1375.0,19775,24.0,105.0,2008
1704,143.0,661.0,Pinnacle Airlines Inc.,1485.0,547.0,10,1175.0,22216,3.0,54.0,2008
1705,321.0,3882.0,American Airlines Inc.,6563.0,2802.0,10,4915.0,49788,19.0,219.0,2008
1706,93.0,826.0,Alaska Airlines Inc.,1418.0,674.0,10,1164.0,12294,0.0,0.0,2008
1707,52.0,886.0,JetBlue Airways,1480.0,676.0,10,1306.0,14547,6.0,17.0,2008
1708,60.0,1527.0,Continental Air Lines Inc.,3443.0,904.0,10,3113.0,22778,29.0,226.0,2008
1709,227.0,2607.0,Delta Air Lines Inc.,4728.0,2724.0,10,5217.0,38645,0.0,284.0,2008
1710,80.0,2021.0,Atlantic Southeast Airlines,3251.0,2108.0,10,2750.0,21428,4.0,174.0,2008
1711,14.0,449.0,Frontier Airlines Inc.,615.0,239.0,10,624.0,7569,0.0,51.0,2008
1712,65.0,773.0,AirTran Airways Corporation,2420.0,1494.0,10,2165.0,20544,0.0,10.0,2008
1713,27.0,451.0,Hawaiian Airlines Inc.,371.0,223.0,10,8.0,5435,3.0,5.0,2008
1714,295.0,2028.0,American Eagle Airlines Inc.,4368.0,2341.0,10,2719.0,38170,2.0,137.0,2008
1715,41.0,1168.0,Northwest Airlines Inc.,1833.0,503.0,10,1653.0,25560,5.0,171.0,2008
1716,53.0,783.0,Comair Inc.,1564.0,61.0,10,1294.0,13547,1.0,334.0,2008
1717,294.0,1654.0,Skywest Airlines Inc.,4302.0,2927.0,10,3020.0,44695,24.0,118.0,2008
1718,238.0,1912.0,United Air Lines Inc.,4334.0,1952.0,10,2432.0,35481,4.0,113.0,2008
1719,257.0,2145.0,US Airways,2758.0,1240.0,10,3145.0,36982,48.0,17.0,2008
1720,620.0,5925.0,Southwest Airlines Co.,11901.0,6765.0,10,3653.0,101756,77.0,235.0,2008
1721,139.0,1361.0,Expressjet Airlines Inc.,3179.0,1369.0,10,3065.0,24095,26.0,201.0,2008
1722,230.0,2076.0,Mesa Airlines Inc.,3149.0,552.0,10,1207.0,20675,33.0,110.0,2008
1723,282.0,934.0,Pinnacle Airlines Inc.,1881.0,707.0,11,2050.0,21371,5.0,107.0,2008
1724,404.0,3125.0,American Airlines Inc.,6142.0,2406.0,11,3950.0,44832,13.0,282.0,2008
1725,65.0,739.0,Alaska Airlines Inc.,1541.0,722.0,11,1316.0,11029,24.0,56.0,2008
1726,110.0,1130.0,JetBlue Airways,2248.0,1226.0,11,1826.0,15645,4.0,42.0,2008
1727,28.0,1475.0,Continental Air Lines Inc.,3614.0,923.0,11,3122.0,21572,35.0,201.0,2008
1728,300.0,2919.0,Delta Air Lines Inc.,5226.0,3305.0,11,6486.0,36939,2.0,354.0,2008
1729,157.0,2802.0,Atlantic Southeast Airlines,4396.0,3131.0,11,3864.0,22865,8.0,332.0,2008
1730,17.0,655.0,Frontier Airlines Inc.,943.0,470.0,11,910.0,7106,0.0,54.0,2008
1731,84.0,853.0,AirTran Airways Corporation,2873.0,1985.0,11,2985.0,20212,0.0,21.0,2008
1732,60.0,477.0,Hawaiian Airlines Inc.,370.0,219.0,11,8.0,5783,1.0,6.0,2008
1733,370.0,2169.0,American Eagle Airlines Inc.,4787.0,2756.0,11,3230.0,33908,7.0,354.0,2008
1734,51.0,1380.0,Northwest Airlines Inc.,2175.0,697.0,11,2205.0,24043,9.0,239.0,2008
1735,158.0,985.0,Comair Inc.,2087.0,85.0,11,1996.0,12723,4.0,595.0,2008
1736,460.0,1695.0,Skywest Airlines Inc.,4809.0,3302.0,11,3550.0,41287,15.0,135.0,2008
1737,254.0,1606.0,United Air Lines Inc.,4157.0,1802.0,11,2315.0,31040,3.0,123.0,2008
1738,319.0,2355.0,US Airways,3729.0,2160.0,11,4555.0,35091,21.0,64.0,2008
1739,861.0,5437.0,Southwest Airlines Co.,12741.0,7671.0,11,4962.0,96144,58.0,378.0,2008
1740,222.0,1120.0,Expressjet Airlines Inc.,2854.0,1040.0,11,2642.0,22285,20.0,157.0,2008
1741,256.0,1610.0,Mesa Airlines Inc.,2735.0,469.0,11,1276.0,19397,12.0,162.0,2008
1742,1308.0,2279.0,Pinnacle Airlines Inc.,5211.0,2400.0,12,4820.0,22466,14.0,363.0,2008
1743,1058.0,5666.0,American Airlines Inc.,11751.0,5955.0,12,8413.0,47329,7.0,2369.0,2008
1744,627.0,1647.0,Alaska Airlines Inc.,3399.0,1836.0,12,2669.0,11330,56.0,432.0,2008
